speech_id,lang_rank,zero_shot,relative_speaker_position,bertscore,translated
CRE-20060427-ITEM-003_4-050,medium,False,0.65,0.6235936992038165,False
CRE-20060427-ITEM-003_4-051,low,False,0.7,0.5203603497673966,False
CRE-20060427-ITEM-003_4-052,high,False,0.75,0.5364778460822299,False
CRE-20060427-ITEM-003_4-053,high,False,0.8,0.5645811766396482,False
CRE-20060427-ITEM-003_4-055,low,False,0.9,0.5776600049801498,False
CRE-20060427-ITEM-003_4-056,high,False,0.95,0.31022316008170736,False
CRE-20060315-ITEM-003_3-027,high,True,0.016129032258064516,0.667080382646672,False
CRE-20060315-ITEM-003_3-029,high,True,0.04838709677419355,0.5335670640129774,False
CRE-20060315-ITEM-003_3-031,high,True,0.08064516129032258,0.49683823378290065,False
CRE-20060315-ITEM-003_3-033,medium,True,0.0967741935483871,0.35963294747985514,False
CRE-20060315-ITEM-003_3-034,high,True,0.11290322580645161,0.1859562995333047,False
CRE-20060315-ITEM-003_3-036,medium,True,0.14516129032258066,0.48660424945534125,False
CRE-20060315-ITEM-003_3-037,high,True,0.16129032258064516,0.5368093785001642,False
CRE-20060315-ITEM-003_3-038,high,True,0.1774193548387097,0.6542496395668748,False
CRE-20060315-ITEM-003_3-039,medium,True,0.1935483870967742,0.5758296489876545,False
CRE-20060315-ITEM-003_3-040,low,True,0.20967741935483872,0.11125745573901799,False
CRE-20060315-ITEM-003_3-041,high,True,0.22580645161290322,0.10080333639928186,False
CRE-20060315-ITEM-003_3-042,medium,True,0.24193548387096775,0.13121332154625345,False
CRE-20060315-ITEM-003_3-043,medium,True,0.25806451612903225,0.17928184044748216,False
CRE-20060315-ITEM-003_3-044,high,True,0.27419354838709675,0.532722111951255,False
CRE-20060315-ITEM-003_3-045,medium,True,0.2903225806451613,0.15427351568839823,False
CRE-20060315-ITEM-003_3-046,high,True,0.3064516129032258,0.20994144647875126,False
CRE-20060315-ITEM-003_3-047,medium,True,0.3225806451612903,0.11541514811236044,False
CRE-20060315-ITEM-003_3-048,medium,True,0.3387096774193548,0.4382792384781238,False
CRE-20060315-ITEM-003_3-049,medium,True,0.3548387096774194,0.0773844971706481,False
CRE-20060315-ITEM-003_3-050,high,True,0.3709677419354839,0.5990216382817346,False
CRE-20060315-ITEM-003_3-051,low,True,0.3870967741935484,0.13954272366410203,False
CRE-20060315-ITEM-003_3-052,medium,True,0.4032258064516129,0.0857686787847276,False
CRE-20060315-ITEM-003_3-053,medium,True,0.41935483870967744,0.4812665962584408,False
CRE-20060315-ITEM-003_3-054,medium,True,0.43548387096774194,0.4929365067609475,False
CRE-20060315-ITEM-003_3-055,medium,True,0.45161290322580644,0.19280511044882948,False
CRE-20060315-ITEM-003_3-056,high,True,0.46774193548387094,0.12523655754368124,False
CRE-20060315-ITEM-003_3-057,medium,True,0.4838709677419355,0.5391305549224256,False
CRE-20060315-ITEM-003_3-058,medium,True,0.5,0.2386358958111306,False
CRE-20060315-ITEM-003_3-059,high,True,0.5161290322580645,0.1368043491834354,False
CRE-20060315-ITEM-003_3-060,medium,True,0.532258064516129,0.09451858042999484,False
CRE-20060315-ITEM-003_3-061,medium,True,0.5483870967741935,0.18124367854892728,False
CRE-20060315-ITEM-003_3-062,high,True,0.5645161290322581,0.12188197586726834,False
CRE-20060315-ITEM-003_3-063,medium,True,0.5806451612903226,0.11797387748101512,False
CRE-20060315-ITEM-003_3-064,medium,True,0.5967741935483871,0.1633527010717407,False
CRE-20060315-ITEM-003_3-065,medium,True,0.6129032258064516,0.14016273217616163,False
CRE-20060315-ITEM-003_3-066,high,True,0.6290322580645161,0.12797281014362816,False
CRE-20060315-ITEM-003_3-067,medium,True,0.6451612903225806,0.2246798340259834,False
CRE-20060315-ITEM-003_3-068,high,True,0.6612903225806451,0.8169491920690709,False
CRE-20060315-ITEM-003_3-069,high,True,0.6774193548387096,0.11418737843013867,False
CRE-20060315-ITEM-003_3-070,medium,True,0.6935483870967742,0.11605468043208417,False
CRE-20060315-ITEM-003_3-071,low,True,0.7096774193548387,0.10585688515742768,False
CRE-20060315-ITEM-003_3-072,high,True,0.7258064516129032,0.4778835656379088,False
CRE-20060315-ITEM-003_3-073,low,True,0.7419354838709677,0.10829045904970479,False
CRE-20060315-ITEM-003_3-074,high,True,0.7580645161290323,0.127654747177911,False
CRE-20060315-ITEM-003_3-075,low,True,0.7741935483870968,0.13967846679700693,False
CRE-20060315-ITEM-003_3-076,medium,True,0.7903225806451613,0.11632053452401778,False
CRE-20060315-ITEM-003_3-077,medium,True,0.8064516129032258,0.12316515874343968,False
CRE-20060315-ITEM-003_3-078,high,True,0.8225806451612904,0.5161863794574878,False
CRE-20060315-ITEM-003_3-084,high,True,0.8387096774193549,0.5905549152374481,False
CRE-20060315-ITEM-003_3-085,medium,True,0.8548387096774194,0.39469454203086246,False
CRE-20060315-ITEM-003_3-087,high,True,0.8870967741935484,0.24688970307273703,False
CRE-20060315-ITEM-003_3-088,high,True,0.9032258064516129,0.12494930564123218,False
CRE-20060315-ITEM-003_3-090,medium,True,0.9354838709677419,0.1977031152866852,False
CRE-20060315-ITEM-003_3-092,high,True,0.967741935483871,0.3777015520968546,False
CRE-20060315-ITEM-003_3-093,medium,True,0.9838709677419355,0.2263545591923209,False
CRE-20060315-ITEM-003_3-027,high,False,0.016129032258064516,0.4597030321550596,False
CRE-20060315-ITEM-003_3-029,high,False,0.04838709677419355,0.45571785774117257,False
CRE-20060315-ITEM-003_3-031,high,False,0.08064516129032258,0.5065235269432665,False
CRE-20060315-ITEM-003_3-033,medium,False,0.0967741935483871,0.4954676648019436,False
CRE-20060315-ITEM-003_3-034,high,False,0.11290322580645161,0.3618292766081126,False
CRE-20060315-ITEM-003_3-036,medium,False,0.14516129032258066,0.49821538771947976,False
CRE-20060315-ITEM-003_3-037,high,False,0.16129032258064516,0.5054000075302767,False
CRE-20060315-ITEM-003_3-038,high,False,0.1774193548387097,0.2729772189945603,False
CRE-20060315-ITEM-003_3-039,medium,False,0.1935483870967742,0.4793778799125436,False
CRE-20060315-ITEM-003_3-040,low,False,0.20967741935483872,0.5485334828177036,False
CRE-20060315-ITEM-003_3-041,high,False,0.22580645161290322,0.5137020653426889,False
CRE-20060315-ITEM-003_3-042,medium,False,0.24193548387096775,0.29708571110207976,False
CRE-20060315-ITEM-003_3-043,medium,False,0.25806451612903225,0.36017302530027545,False
CRE-20060315-ITEM-003_3-044,high,False,0.27419354838709675,0.2855883422206178,False
CRE-20060315-ITEM-003_3-045,medium,False,0.2903225806451613,0.6193337607810198,False
CRE-20060315-ITEM-003_3-046,high,False,0.3064516129032258,0.2849928257893933,False
CRE-20060315-ITEM-003_3-047,medium,False,0.3225806451612903,0.2716305290454026,False
CRE-20060315-ITEM-003_3-048,medium,False,0.3387096774193548,0.30944973998785,False
CRE-20060315-ITEM-003_3-049,medium,False,0.3548387096774194,0.5929722547217214,False
CRE-20060315-ITEM-003_3-050,high,False,0.3709677419354839,0.6210078680093746,False
CRE-20060315-ITEM-003_3-051,low,False,0.3870967741935484,0.27899636218352974,False
CRE-20060315-ITEM-003_3-052,medium,False,0.4032258064516129,0.24897432641856992,False
CRE-20060315-ITEM-003_3-053,medium,False,0.41935483870967744,0.307174288134764,False
CRE-20060315-ITEM-003_3-054,medium,False,0.43548387096774194,0.29899842004951704,False
CRE-20060315-ITEM-003_3-055,medium,False,0.45161290322580644,0.2525466342590369,False
CRE-20060315-ITEM-003_3-056,high,False,0.46774193548387094,0.20920574919912696,False
CRE-20060315-ITEM-003_3-057,medium,False,0.4838709677419355,0.2820398205784603,False
CRE-20060315-ITEM-003_3-058,medium,False,0.5,0.3272413056005013,False
CRE-20060315-ITEM-003_3-059,high,False,0.5161290322580645,0.2560384278612043,False
CRE-20060315-ITEM-003_3-060,medium,False,0.532258064516129,0.3719098285206998,False
CRE-20060315-ITEM-003_3-061,medium,False,0.5483870967741935,0.2820251409656505,False
CRE-20060315-ITEM-003_3-062,high,False,0.5645161290322581,0.5097352753603887,False
CRE-20060315-ITEM-003_3-063,medium,False,0.5806451612903226,0.2650524481562231,False
CRE-20060315-ITEM-003_3-064,medium,False,0.5967741935483871,0.2884463638280767,False
CRE-20060315-ITEM-003_3-065,medium,False,0.6129032258064516,0.2711298905663058,False
CRE-20060315-ITEM-003_3-066,high,False,0.6290322580645161,0.25224370494983284,False
CRE-20060315-ITEM-003_3-067,medium,False,0.6451612903225806,0.3299905033414175,False
CRE-20060315-ITEM-003_3-068,high,False,0.6612903225806451,0.6865430790054614,False
CRE-20060315-ITEM-003_3-069,high,False,0.6774193548387096,0.3045842372595263,False
CRE-20060315-ITEM-003_3-070,medium,False,0.6935483870967742,0.31170148188825486,False
CRE-20060315-ITEM-003_3-071,low,False,0.7096774193548387,0.3009027326202994,False
CRE-20060315-ITEM-003_3-072,high,False,0.7258064516129032,0.2582923039827281,False
CRE-20060315-ITEM-003_3-073,low,False,0.7419354838709677,0.24161147302881247,False
CRE-20060315-ITEM-003_3-074,high,False,0.7580645161290323,0.2465779841078075,False
CRE-20060315-ITEM-003_3-075,low,False,0.7741935483870968,0.3457050608123767,False
CRE-20060315-ITEM-003_3-076,medium,False,0.7903225806451613,0.2676035001359845,False
CRE-20060315-ITEM-003_3-077,medium,False,0.8064516129032258,0.6545321605493492,False
CRE-20060315-ITEM-003_3-078,high,False,0.8225806451612904,0.3960026013890683,False
CRE-20060315-ITEM-003_3-084,high,False,0.8387096774193549,0.5425432736497037,False
CRE-20060315-ITEM-003_3-085,medium,False,0.8548387096774194,0.40163345050235455,False
CRE-20060315-ITEM-003_3-087,high,False,0.8870967741935484,0.31022316008170736,False
CRE-20060315-ITEM-003_3-088,high,False,0.9032258064516129,0.2523249769775327,False
CRE-20060315-ITEM-003_3-090,medium,False,0.9354838709677419,0.2905683768441746,False
CRE-20060315-ITEM-003_3-092,high,False,0.967741935483871,0.2142028580544498,False
CRE-20060315-ITEM-003_3-093,medium,False,0.9838709677419355,0.28193929035301674,False
CRE-20060405-ITEM-010_3-149,high,True,0.03125,0.5901582756453218,False
CRE-20060405-ITEM-010_3-150,high,True,0.0625,0.5249484762231624,False
CRE-20060405-ITEM-010_3-151,medium,True,0.09375,0.533921514494739,False
CRE-20060405-ITEM-010_3-152,medium,True,0.125,0.5321404027884592,False
CRE-20060405-ITEM-010_3-153,high,True,0.15625,0.19170912627627648,False
CRE-20060405-ITEM-010_3-154,medium,True,0.1875,0.5468751657319563,False
CRE-20060405-ITEM-010_3-155,medium,True,0.21875,0.4582731073680672,False
CRE-20060405-ITEM-010_3-156,medium,True,0.25,0.5975192713693854,False
CRE-20060405-ITEM-010_3-157,medium,True,0.28125,0.3928824366960014,False
CRE-20060405-ITEM-010_3-158,medium,True,0.3125,0.06714419654205463,False
CRE-20060405-ITEM-010_3-159,medium,True,0.34375,0.6723118048810949,False
CRE-20060405-ITEM-010_3-160,high,True,0.375,0.611782794628656,False
CRE-20060405-ITEM-010_3-161,high,True,0.40625,0.175419831028446,False
CRE-20060405-ITEM-010_3-162,high,True,0.4375,0.6723233868777037,False
CRE-20060405-ITEM-010_3-163,medium,True,0.46875,0.1238638858322932,False
CRE-20060405-ITEM-010_3-164,medium,True,0.5,0.22717398156647245,False
CRE-20060405-ITEM-010_3-165,high,True,0.53125,0.22584340526038266,False
CRE-20060405-ITEM-010_3-166,high,True,0.5625,0.5785580406416636,False
CRE-20060405-ITEM-010_3-167,medium,True,0.59375,0.5172359888078736,False
CRE-20060405-ITEM-010_3-168,medium,True,0.625,0.38947157671953586,False
CRE-20060405-ITEM-010_3-169,high,True,0.65625,0.6699909184555328,False
CRE-20060405-ITEM-010_3-170,low,True,0.6875,0.14754441227596174,False
CRE-20060405-ITEM-010_3-171,low,True,0.71875,0.5811473155602798,False
CRE-20060405-ITEM-010_3-172,high,True,0.75,0.4645527595044986,False
CRE-20060405-ITEM-010_3-173,high,True,0.78125,0.15083453188350165,False
CRE-20060405-ITEM-010_3-174,medium,True,0.8125,0.1564864127255492,False
CRE-20060405-ITEM-010_3-175,high,True,0.84375,0.5486405583984203,False
CRE-20060405-ITEM-010_3-176,high,True,0.875,0.42050694204086714,False
CRE-20060405-ITEM-010_3-179,low,True,0.9375,0.42839163046979,False
CRE-20060405-ITEM-010_3-362,medium,True,0.96875,0.22671794333960255,False
CRE-20060405-ITEM-010_3-149,high,False,0.03125,0.5447419347987552,False
CRE-20060405-ITEM-010_3-150,high,False,0.0625,0.5241766018197632,False
CRE-20060405-ITEM-010_3-151,medium,False,0.09375,0.5555811782743705,False
CRE-20060405-ITEM-010_3-152,medium,False,0.125,0.5395985473773043,False
CRE-20060405-ITEM-010_3-153,high,False,0.15625,0.13536137175381732,False
CRE-20060405-ITEM-010_3-154,medium,False,0.1875,0.5723018170389695,False
CRE-20060405-ITEM-010_3-155,medium,False,0.21875,0.4915981513701638,False
CRE-20060405-ITEM-010_3-156,medium,False,0.25,0.30840824147020895,False
CRE-20060405-ITEM-010_3-157,medium,False,0.28125,0.6012927588872481,False
CRE-20060405-ITEM-010_3-158,medium,False,0.3125,0.2758673385540299,False
CRE-20060405-ITEM-010_3-159,medium,False,0.34375,0.6248683179231556,False
CRE-20060405-ITEM-010_3-160,high,False,0.375,0.5415851777736842,False
CRE-20060405-ITEM-010_3-161,high,False,0.40625,0.2686215225572488,False
CRE-20060405-ITEM-010_3-162,high,False,0.4375,0.611257694118565,False
CRE-20060405-ITEM-010_3-163,medium,False,0.46875,0.29888780833793077,False
CRE-20060405-ITEM-010_3-164,medium,False,0.5,0.2813215847999309,False
CRE-20060405-ITEM-010_3-165,high,False,0.53125,0.3226863488850181,False
CRE-20060405-ITEM-010_3-166,high,False,0.5625,0.21714772663963708,False
CRE-20060405-ITEM-010_3-167,medium,False,0.59375,0.30735770325947104,False
CRE-20060405-ITEM-010_3-168,medium,False,0.625,0.5640782297709652,False
CRE-20060405-ITEM-010_3-169,high,False,0.65625,0.6696393057093786,False
CRE-20060405-ITEM-010_3-170,low,False,0.6875,0.33873751284295467,False
CRE-20060405-ITEM-010_3-171,low,False,0.71875,0.3079639832479546,False
CRE-20060405-ITEM-010_3-172,high,False,0.75,0.39798135923100136,False
CRE-20060405-ITEM-010_3-173,high,False,0.78125,0.2697565495680826,False
CRE-20060405-ITEM-010_3-174,medium,False,0.8125,0.5557307321249702,False
CRE-20060405-ITEM-010_3-175,high,False,0.84375,0.5048237408676634,False
CRE-20060405-ITEM-010_3-176,high,False,0.875,0.4629724938602184,False
CRE-20060405-ITEM-010_3-179,low,False,0.9375,0.5815737749418415,False
CRE-20060405-ITEM-010_3-362,medium,False,0.96875,0.26800197609693766,False
CRE-20060214-ITEM-015_2-376,high,False,0.1,0.5889327303313703,False
CRE-20060214-ITEM-015_2-377,medium,False,0.2,0.6154857875362649,False
CRE-20060214-ITEM-015_2-378,high,False,0.3,0.5671838542921304,False
CRE-20060214-ITEM-015_2-379,high,False,0.4,0.5692331228270706,False
CRE-20060214-ITEM-015_2-380,high,False,0.5,0.5490860635122052,False
CRE-20060214-ITEM-015_2-381,medium,False,0.6,0.5505538444792448,False
CRE-20060214-ITEM-015_2-382,medium,False,0.7,0.5952477659690136,False
CRE-20060214-ITEM-015_2-383,medium,False,0.8,0.6357300732363154,False
CRE-20060214-ITEM-015_2-376,high,True,0.1,0.582596554679679,False
CRE-20060214-ITEM-015_2-377,medium,True,0.2,0.6815479208983329,False
CRE-20060214-ITEM-015_2-378,high,True,0.3,0.7012293524172637,False
CRE-20060214-ITEM-015_2-379,high,True,0.4,0.5576110768316181,False
CRE-20060214-ITEM-015_2-380,high,True,0.5,0.5231569973147306,False
CRE-20060214-ITEM-015_2-381,medium,True,0.6,0.6257866876234505,False
CRE-20060214-ITEM-015_2-382,medium,True,0.7,0.6466332741090073,False
CRE-20060214-ITEM-015_2-383,medium,True,0.8,0.5958605255115965,False
CRE-20060215-ITEM-015_3-274,high,False,0.038461538461538464,0.5957644757134055,False
CRE-20060215-ITEM-015_3-275,high,False,0.07692307692307693,0.5308086620919161,False
CRE-20060215-ITEM-015_3-276,high,False,0.11538461538461539,0.560712162811699,False
CRE-20060215-ITEM-015_3-277,high,False,0.15384615384615385,0.27389606487390095,False
CRE-20060215-ITEM-015_3-278,low,False,0.19230769230769232,0.5278572470915229,False
CRE-20060215-ITEM-015_3-279,low,False,0.23076923076923078,0.5186140809002032,False
CRE-20060215-ITEM-015_3-280,high,False,0.2692307692307692,0.2537709535880825,False
CRE-20060215-ITEM-015_3-281,medium,False,0.3076923076923077,0.29962760010914424,False
CRE-20060215-ITEM-015_3-282,low,False,0.34615384615384615,0.4704304318012156,False
CRE-20060215-ITEM-015_3-283,medium,False,0.38461538461538464,0.5609460750921816,False
CRE-20060215-ITEM-015_3-284,medium,False,0.4230769230769231,0.6381988375127388,False
CRE-20060215-ITEM-015_3-285,high,False,0.46153846153846156,0.23732083579597565,False
CRE-20060215-ITEM-015_3-286,medium,False,0.5,0.6020814611342196,False
CRE-20060215-ITEM-015_3-287,high,False,0.5384615384615384,0.23050706978384736,False
CRE-20060215-ITEM-015_3-288,high,False,0.5769230769230769,0.47462519618844906,False
CRE-20060215-ITEM-015_3-289,medium,False,0.6153846153846154,0.5113383120564571,False
CRE-20060215-ITEM-015_3-290,medium,False,0.6538461538461539,0.4541623470658311,False
CRE-20060215-ITEM-015_3-291,high,False,0.6923076923076923,0.24973521942142526,False
CRE-20060215-ITEM-015_3-292,medium,False,0.7307692307692307,0.32151491386753656,False
CRE-20060215-ITEM-015_3-293,medium,False,0.7692307692307693,0.3092346767694385,False
CRE-20060215-ITEM-015_3-294,low,False,0.8076923076923077,0.5517347285638726,False
CRE-20060215-ITEM-015_3-295,low,False,0.8461538461538461,0.5490340901088314,False
CRE-20060215-ITEM-015_3-296,low,False,0.8846153846153846,0.6190892989594307,False
CRE-20060215-ITEM-015_3-297,high,False,0.9230769230769231,0.40327425190560606,False
CRE-20060215-ITEM-015_3-274,high,True,0.038461538461538464,0.7623339847992963,False
CRE-20060215-ITEM-015_3-275,high,True,0.07692307692307693,0.6257773357402743,False
CRE-20060215-ITEM-015_3-276,high,True,0.11538461538461539,0.6098614973894587,False
CRE-20060215-ITEM-015_3-277,high,True,0.15384615384615385,0.15981164660179473,False
CRE-20060215-ITEM-015_3-278,low,True,0.19230769230769232,0.5723779340838316,False
CRE-20060215-ITEM-015_3-279,low,True,0.23076923076923078,0.5340153439804181,False
CRE-20060215-ITEM-015_3-280,high,True,0.2692307692307692,0.4783079629249416,False
CRE-20060215-ITEM-015_3-281,medium,True,0.3076923076923077,0.16009790300255805,False
CRE-20060215-ITEM-015_3-282,low,True,0.34615384615384615,0.4256347246946775,False
CRE-20060215-ITEM-015_3-283,medium,True,0.38461538461538464,0.5401723862141524,False
CRE-20060215-ITEM-015_3-284,medium,True,0.4230769230769231,0.19470565257741435,False
CRE-20060215-ITEM-015_3-285,high,True,0.46153846153846156,0.4717979096806418,False
CRE-20060215-ITEM-015_3-286,medium,True,0.5,0.5840633092167121,False
CRE-20060215-ITEM-015_3-287,high,True,0.5384615384615384,0.6396553848853302,False
CRE-20060215-ITEM-015_3-288,high,True,0.5769230769230769,0.4113743005989574,False
CRE-20060215-ITEM-015_3-289,medium,True,0.6153846153846154,0.5223006900224418,False
CRE-20060215-ITEM-015_3-290,medium,True,0.6538461538461539,0.5087865699917251,False
CRE-20060215-ITEM-015_3-291,high,True,0.6923076923076923,0.361765215168534,False
CRE-20060215-ITEM-015_3-292,medium,True,0.7307692307692307,0.17087953198600891,False
CRE-20060215-ITEM-015_3-293,medium,True,0.7692307692307693,0.18348766122609786,False
CRE-20060215-ITEM-015_3-294,low,True,0.8076923076923077,0.05783211437139555,False
CRE-20060215-ITEM-015_3-295,low,True,0.8461538461538461,0.12520720848895783,False
CRE-20060215-ITEM-015_3-296,low,True,0.8846153846153846,0.09782811980218964,False
CRE-20060215-ITEM-015_3-297,high,True,0.9230769230769231,0.4234248179400472,False
CRE-20060404-ITEM-017_2-367,high,True,0.047619047619047616,0.4767247380121615,False
CRE-20060404-ITEM-017_2-368,high,True,0.09523809523809523,0.45492561709513035,False
CRE-20060404-ITEM-017_2-369,high,True,0.14285714285714285,0.5312226072307241,False
CRE-20060404-ITEM-017_2-370,medium,True,0.19047619047619047,0.5553272012004902,False
CRE-20060404-ITEM-017_2-371,medium,True,0.23809523809523808,0.18771077035493108,False
CRE-20060404-ITEM-017_2-372,low,True,0.2857142857142857,0.5841322195350788,False
CRE-20060404-ITEM-017_2-373,high,True,0.3333333333333333,0.5236636666089801,False
CRE-20060404-ITEM-017_2-374,medium,True,0.38095238095238093,0.5536915249394326,False
CRE-20060404-ITEM-017_2-375,low,True,0.42857142857142855,0.44201582770896003,False
CRE-20060404-ITEM-017_2-376,low,True,0.47619047619047616,0.5831560430054971,False
CRE-20060404-ITEM-017_2-377,medium,True,0.5238095238095238,0.19484052930593945,False
CRE-20060404-ITEM-017_2-378,medium,True,0.5714285714285714,0.1411539414059883,False
CRE-20060404-ITEM-017_2-379,low,True,0.6190476190476191,0.16592670335663395,False
CRE-20060404-ITEM-017_2-380,medium,True,0.6666666666666666,0.6575420684729356,False
CRE-20060404-ITEM-017_2-381,high,True,0.7142857142857143,0.484062750570643,False
CRE-20060404-ITEM-017_2-383,high,True,0.8095238095238095,0.5357770989542133,False
CRE-20060404-ITEM-017_2-384,high,True,0.8571428571428571,0.5614914761884405,False
CRE-20060404-ITEM-017_2-385,high,True,0.9047619047619048,0.527671797103988,False
CRE-20060404-ITEM-017_2-367,high,False,0.047619047619047616,0.4235962785634305,False
CRE-20060404-ITEM-017_2-368,high,False,0.09523809523809523,0.4016824865938362,False
CRE-20060404-ITEM-017_2-369,high,False,0.14285714285714285,0.5089224066396397,False
CRE-20060404-ITEM-017_2-370,medium,False,0.19047619047619047,0.5736259384912112,False
CRE-20060404-ITEM-017_2-371,medium,False,0.23809523809523808,0.35614545658216157,False
CRE-20060404-ITEM-017_2-372,low,False,0.2857142857142857,0.4949753709543875,False
CRE-20060404-ITEM-017_2-373,high,False,0.3333333333333333,0.4848235050856718,False
CRE-20060404-ITEM-017_2-374,medium,False,0.38095238095238093,0.47545012655844954,False
CRE-20060404-ITEM-017_2-375,low,False,0.42857142857142855,0.2794105769149076,False
CRE-20060404-ITEM-017_2-376,low,False,0.47619047619047616,0.5704550071327231,False
CRE-20060404-ITEM-017_2-377,medium,False,0.5238095238095238,0.5821052928551512,False
CRE-20060404-ITEM-017_2-378,medium,False,0.5714285714285714,0.6343216656068128,False
CRE-20060404-ITEM-017_2-379,low,False,0.6190476190476191,0.30227474225901163,False
CRE-20060404-ITEM-017_2-380,medium,False,0.6666666666666666,0.6382324031305203,False
CRE-20060404-ITEM-017_2-381,high,False,0.7142857142857143,0.4449713527850033,False
CRE-20060404-ITEM-017_2-383,high,False,0.8095238095238095,0.5060153858515739,False
CRE-20060404-ITEM-017_2-384,high,False,0.8571428571428571,0.44417500211037503,False
CRE-20060404-ITEM-017_2-385,high,False,0.9047619047619048,0.42982611605602916,False
CRE-20060404-ITEM-006_2-020,high,True,0.025,0.7611080268658186,True
CRE-20060404-ITEM-006_2-021,high,True,0.05,0.38911204520911336,True
CRE-20060404-ITEM-006_2-022,high,True,0.075,0.1695466204775133,True
CRE-20060404-ITEM-006_2-023,high,True,0.1,0.20994144647875126,True
CRE-20060404-ITEM-006_2-024,low,True,0.125,0.5122523293020708,True
CRE-20060404-ITEM-006_2-025,medium,True,0.15,0.5526370092513272,True
CRE-20060404-ITEM-006_2-026,medium,True,0.175,0.17866749007495691,True
CRE-20060404-ITEM-006_2-027,medium,True,0.2,0.3777575483893361,True
CRE-20060404-ITEM-006_2-028,low,True,0.225,0.09972243011777496,True
CRE-20060404-ITEM-006_2-029,medium,True,0.25,0.5225397089074734,True
CRE-20060404-ITEM-006_2-030,medium,True,0.275,0.010884634791131283,True
CRE-20060404-ITEM-006_2-031,high,True,0.3,0.5254553208223142,True
CRE-20060404-ITEM-006_2-032,high,True,0.325,0.3982113863274003,True
CRE-20060404-ITEM-006_2-033,low,True,0.35,0.31906019113323586,True
CRE-20060404-ITEM-006_2-034,medium,True,0.375,0.11795489772648111,True
CRE-20060404-ITEM-006_2-035,medium,True,0.4,0.1232694741571176,True
CRE-20060404-ITEM-006_2-036,medium,True,0.425,0.10779828012930615,True
CRE-20060404-ITEM-006_2-037,low,True,0.45,0.41464798578165063,True
CRE-20060404-ITEM-006_2-038,low,True,0.475,0.6243761319343005,True
CRE-20060404-ITEM-006_2-039,medium,True,0.5,0.12346538737327976,True
CRE-20060404-ITEM-006_2-040,medium,True,0.525,0.4164092735494225,True
CRE-20060404-ITEM-006_2-041,medium,True,0.55,0.11436018935009613,True
CRE-20060404-ITEM-006_2-042,medium,True,0.575,0.5983091368373827,True
CRE-20060404-ITEM-006_2-043,low,True,0.6,0.09382218684976872,True
CRE-20060404-ITEM-006_2-044,medium,True,0.625,0.704352477370527,True
CRE-20060404-ITEM-006_2-045,low,True,0.65,0.7012253084376042,True
CRE-20060404-ITEM-006_2-046,low,True,0.675,0.16024084956193474,True
CRE-20060404-ITEM-006_2-047,low,True,0.7,0.16659127356145015,True
CRE-20060404-ITEM-006_2-048,high,True,0.725,0.10415491096974212,True
CRE-20060404-ITEM-006_2-049,medium,True,0.75,0.1642564357249854,True
CRE-20060404-ITEM-006_2-050,medium,True,0.775,0.1544814666693951,True
CRE-20060404-ITEM-006_2-051,medium,True,0.8,0.09255718436710023,True
CRE-20060404-ITEM-006_2-052,medium,True,0.825,0.5016273655973118,True
CRE-20060404-ITEM-006_2-053,medium,True,0.85,0.39811893114784996,True
CRE-20060404-ITEM-006_2-054,medium,True,0.875,0.1790981968071357,True
CRE-20060404-ITEM-006_2-055,medium,True,0.9,0.4439255885352329,True
CRE-20060404-ITEM-006_2-056,high,True,0.925,0.5735407514333537,True
CRE-20060404-ITEM-006_2-058,high,True,0.975,0.0575811952222102,True
CRE-20060404-ITEM-006_2-020,high,False,0.025,0.6588651435709445,True
CRE-20060404-ITEM-006_2-021,high,False,0.05,0.594332495774124,True
CRE-20060404-ITEM-006_2-022,high,False,0.075,0.5175408140805027,True
CRE-20060404-ITEM-006_2-023,high,False,0.1,0.2849928257893933,True
CRE-20060404-ITEM-006_2-024,low,False,0.125,0.47958023375320913,True
CRE-20060404-ITEM-006_2-025,medium,False,0.15,0.5656624142311878,True
CRE-20060404-ITEM-006_2-026,medium,False,0.175,0.49211733568492705,True
CRE-20060404-ITEM-006_2-027,medium,False,0.2,0.5454662990355098,True
CRE-20060404-ITEM-006_2-028,low,False,0.225,0.3046096463696205,True
CRE-20060404-ITEM-006_2-029,medium,False,0.25,0.5362271003475569,True
CRE-20060404-ITEM-006_2-030,medium,False,0.275,0.527946772968784,True
CRE-20060404-ITEM-006_2-031,high,False,0.3,0.6494950979914507,True
CRE-20060404-ITEM-006_2-032,high,False,0.325,0.49043473653645125,True
CRE-20060404-ITEM-006_2-033,low,False,0.35,0.27413799094629965,True
CRE-20060404-ITEM-006_2-034,medium,False,0.375,0.5921833245179173,True
CRE-20060404-ITEM-006_2-035,medium,False,0.4,0.401785276405895,True
CRE-20060404-ITEM-006_2-036,medium,False,0.425,0.25543756856664873,True
CRE-20060404-ITEM-006_2-037,low,False,0.45,0.5059000247943601,True
CRE-20060404-ITEM-006_2-038,low,False,0.475,0.25642050160313545,True
CRE-20060404-ITEM-006_2-039,medium,False,0.5,0.3100333149994923,True
CRE-20060404-ITEM-006_2-040,medium,False,0.525,0.31452108746655616,True
CRE-20060404-ITEM-006_2-041,medium,False,0.55,0.5302466437568729,True
CRE-20060404-ITEM-006_2-042,medium,False,0.575,0.3775336710766857,True
